"","C_p_val","C_avg_log2FC","C_pct.1","C_pct.2","C_p_val_adj","T_p_val","T_avg_log2FC","T_pct.1","T_pct.2","T_p_val_adj","max_pval","minimump_p_val"
"Hspb1",1.94122905097378e-26,-0.614960460003977,0.871,0.571,4.29263980041832e-22,0.0244531786056527,-0.929994145742396,0.957,0.665,1,0.0244531786056527,3.88245810194757e-26
"Pan3",2.00585922188651e-26,0.266822818814783,0.988,0.824,4.43555649735764e-22,4.95239868042746e-23,0.310258005147543,0.976,0.79,1.09512392020292e-18,4.95239868042746e-23,4.01171844377303e-26
"Rffl",2.07282098516379e-26,0.597737998917622,0.274,0.217,4.58362904449268e-22,9.09039690713552e-11,0.490570430329762,0.256,0.223,2.01015946807488e-06,9.09039690713552e-11,4.14564197032759e-26
"Tmem8",3.96206907196297e-26,0.357475786831917,0.118,0.064,8.76132333883172e-22,8.14206318986677e-13,0.271817992606311,0.105,0.061,1.80045443317524e-08,8.14206318986677e-13,7.92413814392596e-26
"Deptor",4.50052290662024e-26,-0.421806634256891,0.952,0.771,9.95200630340935e-22,1.27831924013223e-25,-0.436176978528904,0.972,0.792,2.82674733570439e-21,1.27831924013223e-25,9.00104581324052e-26
"Tet3",3.18031566566767e-16,0.297280027891019,0.981,0.824,7.03263203149092e-12,1.68189955937381e-25,0.320900380505288,0.971,0.782,3.71918449564331e-21,3.18031566566767e-16,3.36379911874763e-25
"Adam12",2.94991711758728e-25,-0.724255677387999,0.508,0.533,6.52315172212075e-21,2.01484243838534e-15,-0.502929182643806,0.509,0.54,4.45542108400149e-11,2.01484243838534e-15,5.89983423517458e-25
"Cln3",3.23031145551149e-25,0.54201974064323,0.304,0.262,7.14318772157257e-21,1.39168278288652e-08,0.452674130952137,0.297,0.288,0.000307742813779697,1.39168278288652e-08,6.46062291102301e-25
"Uhrf2",2.10155550121468e-17,0.27028131749945,0.963,0.784,4.64716967983602e-13,4.12834128218294e-25,0.343102587553688,0.946,0.73,9.12900107729114e-21,2.10155550121468e-17,8.25668256436591e-25
"Kcnj13",4.70229058582308e-25,-1.01951194414142,0.814,0.52,1.03981751724306e-20,1.74537395722767e-15,-0.779010517858223,0.893,0.559,3.85954543161754e-11,1.74537395722767e-15,9.40458117164622e-25
"Cx3cr1",6.21766330477706e-25,0.661315152700782,0.155,0.096,1.37491188658535e-20,1.92312320479694e-08,0.498837272521324,0.129,0.092,0.000425260234276748,1.92312320479694e-08,1.24353266095541e-24
"Dclre1c",7.67765203089335e-25,0.636090079146759,0.316,0.28,1.69775919359145e-20,4.57058442082856e-19,0.679096501903072,0.326,0.283,1.01069333297782e-14,4.57058442082856e-19,1.53553040617867e-24
"Sirt1",7.88769803474704e-25,0.608503898319483,0.242,0.187,1.74420666642361e-20,1.16973638642997e-10,0.480491013701997,0.219,0.18,2.58663807131259e-06,1.16973638642997e-10,1.57753960694941e-24
"M6pr",1.25512558137864e-20,0.262807125885706,0.997,0.942,2.77545919810258e-16,1.8500978357806e-24,0.301820934318837,0.995,0.926,4.09112134426163e-20,1.25512558137864e-20,3.70019567156119e-24
"Zswim4",2.14139847412426e-24,0.583404083498517,0.315,0.276,4.73527444583098e-20,1.54932681791381e-05,0.404999814703322,0.243,0.231,0.342602639245281,1.54932681791381e-05,4.28279694824852e-24
"Arl6ip1",3.2294756016322e-14,-0.259246626476755,0.998,0.99,7.14133939788928e-10,2.18589613356448e-24,-0.376466852139792,0.999,0.995,4.83367212015114e-20,3.2294756016322e-14,4.37179226712896e-24
"Lgals9",3.0709475349952e-24,0.31388194083517,0.993,0.852,6.79078628413489e-20,1.35107249827669e-09,0.263710762981404,0.989,0.873,2.98762661543923e-05,1.35107249827669e-09,6.14189506999043e-24
"Apoe",0.000967872355132643,0.356819495613706,1,0.999,1,5.56658894786998e-24,0.87657444908314,1,1,1.23093981404249e-19,0.000967872355132643,1.113317789574e-23
"Dnajb1",8.65617973499206e-24,-0.3480097676181,0.993,0.924,1.91414102479879e-19,3.38857348855901e-17,-0.40928188449922,0.991,0.917,7.49315255525055e-13,3.38857348855901e-17,1.73123594699841e-23
"Tex14",1.36467016999401e-23,0.567441528948601,0.235,0.177,3.01769514690775e-19,0.011000770933786,0.385625961789718,0.179,0.173,1,0.011000770933786,2.72934033998801e-23
"Esyt1",1.13053192459999e-22,0.388813859099922,0.194,0.137,2.49994524486796e-18,4.60967751747846e-18,0.400813465421187,0.17,0.109,1.01933798944001e-13,4.60967751747846e-18,2.26106384919999e-22
"Gask1b",3.83860547393256e-22,-0.324537285605031,0.948,0.773,8.48830828450708e-18,5.35900099396133e-19,-0.320004593822712,0.94,0.77,1.18503588979467e-14,5.35900099396133e-19,7.67721094786512e-22
"Prc1",4.16844367650103e-22,-0.575470261063571,0.836,0.562,9.21767950184673e-18,1.54205938240715e-05,-0.748399005135372,0.946,0.63,0.340995591231692,1.54205938240715e-05,8.33688735300205e-22
"Grk2",1.12454350868894e-09,0.280832678544214,0.568,0.571,2.48670306076385e-05,6.60422788751169e-22,0.357366470987068,0.668,0.604,1.46039291276546e-17,1.12454350868894e-09,1.32084557750234e-21
"Knstrn",2.61232111356355e-21,-0.442745340684657,0.535,0.537,5.77662567842308e-17,0.612435479121636,-0.289742024009847,0.816,0.607,1,0.612435479121636,5.22464222712713e-21
"Hmgb3",3.07534307105092e-21,-0.30786898827828,0.887,0.729,6.80050613301489e-17,2.17598505961628e-13,-0.282070017487658,0.915,0.74,4.81175576232948e-09,2.17598505961628e-13,6.15068614210184e-21
"Nisch",4.8360157028554e-21,0.309526377511812,0.993,0.912,1.06938815237241e-16,2.78299099385724e-06,0.250666207054811,0.991,0.897,0.0615402798471651,2.78299099385724e-06,9.67203140571084e-21
"Fam111a",6.39506483922694e-21,0.474556844661406,0.266,0.215,1.41414068789825e-16,0.00698985042275442,0.300116893659595,0.236,0.238,1,0.00698985042275442,1.27901296784539e-20
"Cdca3",0.226923383456109,-0.584819796047509,0.932,0.656,1,7.87542251402826e-21,-0.685483241004855,0.956,0.72,1.74149218052707e-16,0.226923383456109,1.57508450280566e-20
"Birc5",9.49404451420352e-21,-1.01305227591694,0.97,0.707,2.09941806342583e-16,4.06134631303031e-18,-0.935118153202249,0.971,0.781,8.98085510200392e-14,4.06134631303031e-18,1.89880890284071e-20
"Cmtm7",1.40798148802714e-20,0.295825549331669,0.988,0.844,3.11346946447441e-16,2.2522889673887e-14,0.290304254353421,0.98,0.849,4.98048659358663e-10,2.2522889673887e-14,2.81596297605427e-20
"Fam102b",1.69736008077952e-20,0.681882889486995,0.437,0.431,3.75337234662776e-16,2.76515973010507e-10,0.744231453609191,0.344,0.347,6.11459771118134e-06,2.76515973010507e-10,3.39472016155905e-20
"Daglb",2.9202004120686e-20,0.557519417666989,0.237,0.194,6.4574391712073e-16,0.314087433402992,0.340873115923332,0.188,0.208,1,0.314087433402992,5.84040082413721e-20
"B4galt6",3.76274414880341e-20,0.729115673869235,0.277,0.247,8.32055613624898e-16,1.43300783826001e-17,0.656327810430457,0.286,0.241,3.16881023274435e-13,1.43300783826001e-17,7.52548829760683e-20
"Rtp4",3.92727861137473e-20,0.523298703580028,0.304,0.262,8.68439119333294e-16,0.00018640503615696,0.31452260586171,0.232,0.22,1,0.00018640503615696,7.85455722274947e-20
"Fosl2",4.9717870665073e-20,0.507793560649969,0.341,0.313,1.09941127401676e-15,2.67689161575833e-19,0.565798458518587,0.305,0.248,5.91941042992639e-15,2.67689161575833e-19,9.94357413301461e-20
"Cks1b",2.17297320870052e-13,-0.456088711556443,0.935,0.727,4.80509565639945e-09,6.63257209594564e-20,-0.474869910768841,0.951,0.748,1.46666066757646e-15,2.17297320870052e-13,1.32651441918913e-19
"Rufy3",7.44306395604072e-20,0.537335567634024,0.495,0.507,1.64588473259929e-15,0.00767280823513002,0.458507277519802,0.383,0.455,1,0.00767280823513002,1.48861279120815e-19
"Erp29",5.56840926259283e-19,0.251544897474221,1,0.994,1.23134234023715e-14,8.33392951264718e-20,0.272536726620392,0.999,0.996,1.84288183313167e-15,5.56840926259283e-19,1.66678590252945e-19
"Farp1",1.20777935606794e-19,-0.325956268682278,0.875,0.733,2.67076249007304e-15,1.49207187230328e-08,-0.252861641529972,0.823,0.697,0.000329941853122423,1.49207187230328e-08,2.41555871213588e-19
"Exosc8",2.01949626954538e-14,-0.275989491568629,0.964,0.784,4.4657121008457e-10,2.38655208813306e-19,-0.330754569706863,0.964,0.79,5.27738263248864e-15,2.01949626954538e-14,4.77310417626614e-19
"Tcf7l1",3.20609398462193e-19,-0.295171208809357,0.881,0.734,7.08963562819446e-15,8.52743555255045e-15,-0.299469574426566,0.922,0.746,1.88567182373548e-10,8.52743555255045e-15,6.41218796924386e-19
"Acox3",5.50020752260917e-19,0.489924956015365,0.218,0.171,1.21626088947457e-14,3.18791650169324e-05,0.427026685036818,0.192,0.173,0.704943976019426,3.18791650169324e-05,1.10004150452184e-18
"Pclaf",0.00499176293467152,-0.8731155670565,0.942,0.637,1,1.16301716148765e-18,-0.95901067556249,0.95,0.692,2.57177984919764e-14,0.00499176293467152,2.32603432297529e-18
"Dop1b",1.25646427383392e-18,0.307918474785321,0.178,0.126,2.77841944872894e-14,7.18967415791184e-15,0.284318666171588,0.148,0.093,1.58985264653904e-10,7.18967415791184e-15,2.51292854766784e-18
"Fars2",1.5212726534474e-18,0.262389864354962,0.982,0.826,3.36399021856824e-14,6.62739980108347e-14,0.253958099719161,0.973,0.798,1.46551691801359e-09,6.62739980108347e-14,3.0425453068948e-18
"Cltc",1.6249627742315e-18,0.299980777924076,0.999,0.997,3.59328018265812e-14,1.27197808116291e-08,0.260305666222186,1,0.995,0.000281272513087554,1.27197808116291e-08,3.249925548463e-18
"Ell",2.55040860763985e-18,0.548085880083372,0.332,0.321,5.639718554074e-14,0.0985605292743235,0.258762712046156,0.219,0.284,1,0.0985605292743235,5.1008172152797e-18
"Inpp4a",3.43544612519257e-18,0.414643583098344,0.182,0.134,7.59680201663833e-14,0.245684003488295,0.250664036307488,0.13,0.133,1,0.245684003488295,6.87089225038513e-18
"Cenpf",4.40283064187537e-18,-0.766379715776397,0.882,0.57,9.73597939837901e-14,0.931792730828768,-0.927595375811356,0.944,0.652,1,0.931792730828768,8.80566128375074e-18
"Tgfbr1",6.61524428185478e-18,0.282711006226743,0.668,0.582,1.46282896804655e-13,0.0144044965826487,0.261489727587892,0.534,0.557,1,0.0144044965826487,1.32304885637095e-17
"Coq8a",9.59720692438695e-18,-0.303717461575481,0.645,0.617,2.12223036718969e-13,3.64436570819433e-09,-0.335512524146059,0.935,0.735,8.05878589053013e-05,3.64436570819433e-09,1.9194413848774e-17
"2610035D17Rik",2.52391675293056e-07,-0.319284197996076,0.872,0.69,0.00558113711575534,1.3120350027758e-17,-0.380587398029201,0.947,0.757,2.90130300163812e-13,2.52391675293056e-07,2.6240700055516e-17
"Rrm1",5.97559160000446e-09,-0.366707041349474,0.944,0.733,0.000132138257050899,2.67825398283699e-17,-0.413450818451749,0.954,0.758,5.92242303224744e-13,5.97559160000446e-09,5.35650796567399e-17
"Uhrf1",3.35443176956896e-17,-0.459038877776046,0.504,0.514,7.41765497204785e-13,0.23026806818702,-0.349197972356229,0.731,0.557,1,0.23026806818702,6.70886353913794e-17
"Cdh2",1.32908180099451e-14,-0.281882697979316,0.783,0.681,2.93899858653917e-10,3.73550185040939e-17,-0.271915614439151,0.619,0.623,8.26031524181028e-13,1.32908180099451e-14,7.47100370081877e-17
"Hmgb2",0.0135263288591758,-0.583439624207048,0.999,0.957,1,4.28043705039117e-17,-0.774503067061363,0.997,0.974,9.46533044952999e-13,0.0135263288591758,8.56087410078238e-17
"Ncoa3",4.66983038423902e-17,0.568519183187084,0.32,0.304,1.03263959286677e-12,2.51791249555319e-07,0.505923965905302,0.296,0.293,0.00556785990141678,2.51791249555319e-07,9.33966076847804e-17
"Ddit3",6.36757882117004e-17,-0.452788273254149,0.992,0.875,1.40806270472533e-12,0.000189243928494919,-0.345693757722571,0.989,0.857,1,0.000189243928494919,1.27351576423401e-16
"Mvp",7.43169894071405e-17,0.512670354986186,0.32,0.307,1.6433715867601e-12,1.1492115518549e-11,0.532598971623954,0.305,0.286,2.54125150461674e-07,1.1492115518549e-11,1.48633978814281e-16
"Stk17b",1.18278003986135e-16,0.368733535560611,0.296,0.255,2.61548150214541e-12,1.99848907186483e-16,0.486615662768045,0.294,0.239,4.41925888461469e-12,1.99848907186483e-16,2.36556007972272e-16
"Enox2",1.36046799667496e-16,0.37746318538024,0.578,0.548,3.00840288104733e-12,0.268539031643695,0.326452837452031,0.477,0.539,1,0.268539031643695,2.72093599334993e-16
"Samd4",1.39026846586231e-16,-0.475944517397975,0.903,0.725,3.07430065856132e-12,0.00551672781355234,-0.357299560513283,0.893,0.685,1,0.00551672781355234,2.78053693172463e-16
"Man1c1",1.90792932772345e-16,0.607581928160842,0.319,0.31,4.21900412239486e-12,4.2057984532399e-06,0.542256804353827,0.312,0.328,0.093002821196494,4.2057984532399e-06,3.81585865544691e-16
"Pdzrn3",2.97202151659676e-16,-0.590837942475027,0.601,0.57,6.57203117965042e-12,0.159976741589847,-0.380704798170858,0.769,0.61,1,0.159976741589847,5.94404303319356e-16
"Rfc3",0.000107044968040366,-0.254980083200363,0.903,0.717,1,3.59598263654616e-16,-0.364955650317238,0.94,0.764,7.95179640419453e-12,0.000107044968040366,7.19196527309236e-16
"Baiap2l1",6.01111246673686e-16,-0.349136187612736,0.919,0.74,1.32923729976952e-11,0.00169159555126232,-0.255379452262455,0.91,0.71,1,0.00169159555126232,1.20222249334737e-15
"Pla2g15",2.68983249894223e-06,0.291929953385148,0.135,0.114,0.0594802660491096,7.29607093473934e-16,0.382652691443041,0.156,0.101,1.61338016579891e-11,2.68983249894223e-06,1.45921418694787e-15
"Sdk1",1.61794887889772e-15,-0.622518313547815,0.924,0.717,3.57777035590653e-11,2.08660634513219e-15,-0.587132881565648,0.952,0.733,4.6141126109908e-11,2.08660634513219e-15,3.23589775779544e-15
"Prr13",3.04924138770634e-11,0.261415756719769,0.991,0.872,6.74278748063502e-07,6.10679834430005e-15,0.268496843266892,0.992,0.877,1.35039631787507e-10,3.04924138770634e-11,1.22135966886001e-14
"S100a8",6.34473409897919e-15,-2.05562360664669,0.106,0.167,1.40301105130727e-10,5.28427637294576e-05,-1.79325965663171,0.174,0.228,1,5.28427637294576e-05,1.26894681979583e-14
"Cenpa",7.95088548337502e-15,-0.255309357121463,0.728,0.52,1.75817930693872e-10,2.72727708186896e-07,-0.357472747779906,0.856,0.571,0.00603082781113683,2.72727708186896e-07,1.59017709667499e-14
"Mxd4",7.95219353423632e-15,-0.369286111545107,0.939,0.744,1.75846855622568e-10,1.40370108628729e-06,-0.301765295835531,0.959,0.746,0.0310400421210708,1.40370108628729e-06,1.59043870684726e-14
"Slc12a6",8.96225318452446e-15,0.570776774198628,0.346,0.347,1.98182304669389e-10,0.00562548173170418,0.449089962355361,0.295,0.329,1,0.00562548173170418,1.79245063690488e-14
"Anxa11",1.16804259362537e-14,0.469239338245445,0.309,0.289,2.58289258728378e-10,0.531914908188314,0.316820760144074,0.245,0.283,1,0.531914908188314,2.33608518725072e-14
"Top2a",2.16977952936126e-14,-1.04529289092697,0.978,0.76,4.79803347327655e-10,5.24128463141989e-06,-1.07935040960673,0.971,0.824,0.115900527054588,5.24128463141989e-06,4.33955905872247e-14
"Alpk1",5.43781336056136e-11,0.470290470216022,0.196,0.168,1.20246366842093e-06,2.90197423806985e-14,0.483866981352748,0.209,0.157,6.41713563264386e-10,5.43781336056136e-11,5.80394847613961e-14
"Anks1",4.66169889088743e-14,0.398285073172582,0.551,0.551,1.03084147574194e-09,0.461476554148393,0.30537437907659,0.43,0.537,1,0.461476554148393,9.32339778177464e-14
"Nabp1",4.97316074541555e-14,0.563902195729531,0.279,0.255,1.09971503563374e-09,0.0441437275133157,0.365858949505184,0.213,0.22,1,0.0441437275133157,9.94632149083085e-14
"Mir670hg",5.08727575534023e-14,-0.327824895875363,0.873,0.706,1.12494928777839e-09,1.98200624616382e-08,-0.279969784344447,0.916,0.722,0.000438281041214206,1.98200624616382e-08,1.01745515106802e-13
"Ehbp1l1",1.35593606691258e-05,0.355447000674295,0.223,0.218,0.299838142476379,1.2883250192385e-13,0.478959090779815,0.255,0.215,2.84887311504209e-09,1.35593606691258e-05,2.57665003847682e-13
"Prickle2",1.47363760513221e-13,-0.358829005324153,0.703,0.626,3.25865483622885e-09,0.0108365688738954,-0.263431019836717,0.807,0.65,1,0.0108365688738954,2.94727521026418e-13
"Ccn1",1.69948006121777e-13,-0.489630688774986,0.901,0.71,3.75806025937086e-09,0.0053784675196716,-0.335891176647609,0.779,0.632,1,0.0053784675196716,3.39896012243525e-13
"Selenbp1",2.39556879568535e-13,-0.535557629289995,0.978,0.767,5.29732127789901e-09,3.6053485278204e-06,-0.26141393506169,0.938,0.671,0.0797250719956925,3.6053485278204e-06,4.79113759137012e-13
"Hbb-bs",0.181067342246779,-1.39543850600302,0.125,0.146,1,2.86761421279628e-13,-1.46787534601812,0.095,0.181,6.34115530875641e-09,0.181067342246779,5.73522842559173e-13
"Ppp1r10",0.0623911228671732,0.282624316509498,0.472,0.527,1,3.30637703656968e-13,0.335464690986918,0.606,0.569,7.31139154096653e-09,0.0623911228671732,6.61275407313825e-13
"Dhfr",3.72066160185418e-13,-0.331941075277603,0.552,0.542,8.22749900018014e-09,0.683598065506018,-0.250892917128711,0.812,0.611,1,0.683598065506018,7.44132320370695e-13
"Ptprg",3.79559169387491e-13,-0.31852199485721,0.784,0.674,8.39319191266558e-09,7.23580491217484e-05,-0.254599409244263,0.822,0.674,1,7.23580491217484e-05,7.59118338774835e-13
"Slc29a3",4.39136926626472e-13,0.425491652636465,0.202,0.169,9.71063485849117e-09,0.0153350936355465,0.304086312152024,0.175,0.173,1,0.0153350936355465,8.78273853252749e-13
"Frrs1",4.40176390418785e-13,0.527686640737204,0.364,0.383,9.7336205213306e-09,0.380283823759551,0.315806529977462,0.321,0.42,1,0.380283823759551,8.80352780837376e-13
"Ano3",4.8508766515261e-13,-0.558168233041237,0.922,0.717,1.07267435395197e-08,3.22321810973917e-08,-0.475742268050317,0.952,0.733,0.000712750220606624,3.22321810973917e-08,9.70175330304983e-13
"Ik",1.20743484944892e-12,0.256767059357945,0.989,0.856,2.6700006825864e-08,4.96599903982313e-13,0.25798344031944,0.989,0.861,1.09813136767609e-08,1.20743484944892e-12,9.9319980796438e-13
"Rrm2",0.679269555512995,-0.608516828582808,0.93,0.669,1,5.31609093636679e-13,-0.65158766872446,0.95,0.718,1.17554718875879e-08,0.679269555512995,1.06321818727307e-12
"Nav3",1.01105297968142e-12,-0.416845662449336,0.871,0.709,2.23574145396952e-08,3.35565189276062e-05,-0.286161762268457,0.868,0.694,0.742035303046157,3.35565189276062e-05,2.02210595936181e-12
"Acsl4",1.2992886245752e-12,0.378200591673458,0.552,0.55,2.87311693552313e-08,0.0120906233433091,0.316154866065738,0.317,0.434,1,0.0120906233433091,2.5985772491487e-12
"5033421B08Rik",5.45503777804487e-12,0.3494609711476,0.131,0.096,1.20627250385906e-07,8.29836234193833e-09,0.322872917098779,0.142,0.105,0.000183501686467282,8.29836234193833e-09,1.091007555606e-11
"Cnksr3",7.54729340711758e-12,0.442362859383201,0.148,0.113,1.66893299111591e-07,0.268720312628146,0.2656172364808,0.101,0.099,1,0.268720312628146,1.50945868141782e-11
"Rhbdf2",2.62529526438849e-09,0.342289969277619,0.179,0.151,5.80531541814228e-05,9.20020626820029e-12,0.369983858055189,0.192,0.146,2.03444161208713e-07,2.62529526438849e-09,1.84004125363159e-11
"Ttc7",2.2047739496152e-11,0.414139620522135,0.217,0.188,4.87541663478409e-07,0.000481542801098675,0.350815568127446,0.2,0.189,1,0.000481542801098675,4.40954789918179e-11
"Mki67",9.01437558704494e-07,-0.74214475723738,0.943,0.63,0.0199334887356325,6.51665259153739e-11,-0.851177487696821,0.96,0.699,1.44102738756666e-06,9.01437558704494e-07,1.30333051826501e-10
"Epb41l1",1.07667240996352e-10,0.409454643435732,0.181,0.152,2.38084570015233e-06,0.0440915065251681,0.279600436235438,0.14,0.134,1,0.0440915065251681,2.15334481981111e-10
"Snx30",1.98350406433399e-10,0.571788970021292,0.333,0.351,4.38612253746176e-06,1.2587145708069e-06,0.580614541265882,0.302,0.315,0.0278339553042529,1.2587145708069e-06,3.96700812827455e-10
"Car9",2.81833980142889e-10,-0.56025173357428,0.935,0.707,6.2321948028997e-06,0.00971052370534878,-0.346130942779502,0.666,0.57,1,0.00971052370534878,5.63667960206347e-10
"Mpp7",0.00110624006505404,0.617023689926204,0.232,0.245,1,4.18660932455972e-10,0.803826615837403,0.28,0.258,9.25784919939892e-06,0.00110624006505404,8.37321864736666e-10
"Hmcn1",7.2347094641512e-10,-0.305450727424302,0.772,0.657,1.59981130380776e-05,2.43531941306089e-05,-0.284529880774538,0.867,0.69,0.538522181810155,2.43531941306089e-05,1.44694189230683e-09
"Mcm2",0.000170340616479311,-0.38754540070617,0.923,0.704,1,7.36395331820435e-10,-0.402328241085437,0.946,0.733,1.62839099725453e-05,0.000170340616479311,1.47279066309859e-09
